zone_id,date,求和项:pai_num,求和项:shou_num,,,,,,,行标签,平均值项:求和项:pai_num,平均值项:求和项:shou_num,,
zone_10,20200328,332,448,,,,,,,,,,,
zone_10,20200329,180,494,,,,,,,,,,,
zone_10,20200330,300,460,,,,,,,,,,,
zone_10,20200331,280,475,,,,,,,,,,,
zone_10,20200401,306,551,,,,,,,,,,,
zone_10,20200402,256,510,,,,,,,,,,,
zone_10,20200403,260,505,,,,,,,,,,,
zone_10,20200404,177,334,,,,,,,,,,,
zone_10,20200405,150,266,,,,,,,,,,,
zone_10,20200406,154,298,,,,,,,,,,,
zone_10,20200407,253,432,,,,,,,,,,,
zone_10,20200408,300,577,,,,,,,,,,,
zone_10,20200409,237,599,,,,,,,,,,,
zone_10,20200410,252,603,,,,,,,,,,,
zone_10,20200411,151,602,,,,,,,,,,,
zone_10,20200412,180,419,,,,,,,,,,,
zone_10,20200413,282,439,,,,,,,,,,,
zone_10,20200414,309,638,,,,,,,,,,,
zone_10,20200415,311,566,,,,,,,,,,,
zone_10,20200416,238,533,,,,,,,,,,,
zone_10,20200417,257,541,,,,,,,,,,,
zone_10,20200418,218,505,,,,,,,,,,,
zone_10,20200419,161,557,,,,,,,,,,,
zone_10,20200420,233,520,,,,,,,,,,,
zone_10,20200421,244,657,,,,,,,,,,,
zone_10,20200422,244,645,,,,,,,,,,,
zone_10,20200423,266,648,,,,,,,,,,,
zone_10,20200424,278,461,,,,,,,,,,,
zone_10,20200425,181,545,,,,,,,,,,,
zone_10,20200426,193,475,,,,,,,,,,,
zone_10,20200427,250,475,,,,,,,,,,,
zone_10,20200428,262,590,,,,,,,,,,,
zone_10,20200429,294,658,,,,,,,,,,,
zone_10,20200430,223,474,,,,,,,,,,,
zone_10,20200501,157,461,,,,,,,,,,,
zone_10,20200502,108,421,,,,,,,,,,,
zone_10,20200503,133,336,,,,,,,,,,,
zone_10,20200504,161,250,,,,,,,,,,,
zone_10,20200505,175,353,,,,,,,,,,,
zone_10,20200506,218,475,,,,,,,,,,,
zone_10,20200507,239,471,,,,,,,,,,,
zone_10,20200508,238,614,,,,,,,,,,,
zone_10,20200509,247,669,,,,,,,,,,,
zone_10,20200510,156,627,,,,,,,,,,,
zone_10,20200511,253,480,,,,,,,,,,,
zone_10,20200512,224,648,,,,,,,,,,,
zone_10,20200513,263,564,,,,,,,,,,,
zone_10,20200514,251,672,,,,,,,,,,,
zone_10,20200515,262,610,,,,,,,,,,,
zone_10,20200516,176,554,,,,,,,,,,,
zone_10,20200517,168,505,,,,,,,,,,,
zone_10,20200518,222,521,,,,,,,,,,,
zone_10,20200519,225,643,,,,,,,,,,,
zone_10,20200520,241,662,,,,,,,,,,,
zone_10,20200521,226,548,,,,,,,,,,,
zone_10,20200522,225,547,,,,,,,,,,,
zone_10,20200523,189,543,,,,,,,,,,,
zone_10,20200524,177,297,,,,,,,,,,,
zone_10,20200525,220,554,,,,,,,,,,,
zone_10,20200526,235,530,,,,,,,,,,,
zone_10,20200527,247,684,,,,,,,,,,,
zone_10,20200528,220,693,,,,,,,,,,,
zone_10,20200529,201,514,,,,,,,,,,,
zone_10,20200530,180,413,,,,,,,,,,,
zone_10,20200531,164,433,,,,,,,,,,,
zone_10,20200601,243,508,,,,,,,,,,,
zone_10,20200602,261,494,,,,,,,,,,,
zone_10,20200603,261,627,,,,,,,,,,,
zone_10,20200604,279,646,,,,,,,,,,,
zone_10,20200605,283,616,,,,,,,,,,,
zone_10,20200606,201,605,,,,,,,,,,,
zone_10,20200607,188,463,,,,,,,,,,,
zone_10,20200608,258,479,,,,,,,,,,,
zone_10,20200609,254,709,,,,,,,,,,,
zone_10,20200610,271,639,,,,,,,,,,,
zone_10,20200611,259,606,,,,,,,,,,,
zone_10,20200612,295,428,,,,,,,,,,,
zone_10,20200613,211,759,,,,,,,,,,,
zone_10,20200614,168,412,,,,,,,,,,,
zone_10,20200615,231,540,,,,,,,,,,,
zone_10,20200616,256,608,,,,,,,,,,,
zone_10,20200617,279,636,,,,,,,,,,,
zone_10,20200618,299,696,,,,,,,,,,,
zone_10,20200619,254,615,,,,,,,,,,,
zone_10,20200620,256,554,,,,,,,,,,,
zone_10,20200621,223,641,,,,,,,,,,,
zone_10,20200622,243,522,,,,,,,,,,,
zone_10,20200623,303,779,,,,,,,,,,,
zone_10,20200624,274,544,,,,,,,,,,,
zone_10,20200625,194,407,,,,,,,,,,,
zone_10,20200626,170,343,,,,,,,,,,,
zone_10,20200627,131,589,,,,,,,,,,,
zone_10,20200628,219,574,,,,,,,,,,,
zone_10,20200629,203,728,,,,,,,,,,,
zone_10,20200630,234,714,,,,,,,,,,,
zone_10,20200701,217,337,,,,,,,,,,,
zone_10,20200702,219,639,,,,,,,,,,,
zone_10,20200703,264,757,,,,,,,,,,,
zone_10,20200704,174,634,,,,,,,,,,,
zone_10,20200705,161,473,,,,,,,,,,,
zone_10,20200706,227,554,,,,,,,,,,,
zone_10,20200707,229,484,,,,,,,,,,,
zone_10,20200708,233,585,,,,,,,,,,,
zone_10,20200709,256,640,,,,,,,,,,,
zone_10,20200710,249,576,,,,,,,,,,,
zone_10,20200711,196,548,,,,,,,,,,,
zone_10,20200712,184,508,,,,,,,,,,,
zone_10,20200713,224,415,,,,,,,,,,,
zone_10,20200714,245,612,,,,,,,,,,,
zone_10,20200715,248,486,,,,,,,,,,,
zone_10,20200716,228,478,,,,,,,,,,,
zone_10,20200717,253,447,,,,,,,,,,,
zone_10,20200718,141,413,,,,,,,,,,,
zone_10,20200719,176,345,,,,,,,,,,,
zone_10,20200720,212,356,,,,,,,,,,,
zone_10,20200721,217,499,,,,,,,,,,,
zone_10,20200722,231,635,,,,,,,,,,,
zone_10,20200723,259,531,,,,,,,,,,,
zone_10,20200724,225,458,,,,,,,,,,,
zone_10,20200725,195,333,,,,,,,,,,,
zone_10,20200726,156,426,,,,,,,,,,,
zone_10,20200727,221,355,,,,,,,,,,,
zone_10,20200728,241,476,,,,,,,,,,,
zone_10,20200729,247,478,,,,,,,,,,,
zone_10,20200730,203,490,,,,,,,,,,,
zone_10,20200731,228,439,,,,,,,,,,,
zone_10,20200801,209,449,,,,,,,,,,,
zone_10,20200802,203,351,,,,,,,,,,,
zone_10,20200803,212,378,,,,,,,,,,,
zone_10,20200804,212,554,,,,,,,,,,,
zone_10,20200805,214,487,,,,,,,,,,,
zone_10,20200806,227,244,,,,,,,,,,,
zone_10,20200807,219,375,,,,,,,,,,,
zone_10,20200808,174,263,,,,,,,,,,,
zone_10,20200809,160,295,,,,,,,,,,,
zone_10,20200810,257,450,,,,,,,,,,,
zone_10,20200811,196,389,,,,,,,,,,,
zone_10,20200812,238,520,,,,,,,,,,,
zone_10,20200813,227,275,,,,,,,,,,,
zone_10,20200814,246,560,,,,,,,,,,,
zone_10,20200815,205,315,,,,,,,,,,,
zone_10,20200816,192,367,,,,,,,,,,,
zone_10,20200817,229,433,,,,,,,,,,,
zone_10,20200818,223,445,,,,,,,,,,,
zone_10,20200819,209,611,,,,,,,,,,,
zone_10,20200820,245,454,,,,,,,,,,,
zone_10,20200821,247,591,,,,,,,,,,,
zone_10,20200822,220,443,,,,,,,,,,,
zone_10,20200823,201,387,,,,,,,,,,,
zone_10,20200824,244,468,,,,,,,,,,,
zone_10,20200825,260,489,,,,,,,,,,,
zone_10,20200826,268,558,,,,,,,,,,,
zone_10,20200827,261,526,,,,,,,,,,,
zone_10,20200828,241,446,,,,,,,,,,,
zone_10,20200829,222,464,,,,,,,,,,,
zone_10,20200830,202,319,,,,,,,,,,,
zone_10,20200831,238,439,,,,,,,,,,,
zone_11,20200301,248,169,,,,,,,,,,,
zone_11,20200302,305,407,,,,,,,,,,,
zone_11,20200303,345,426,,,,,,,,,,,
zone_11,20200304,474,372,,,,,,,,,,,
zone_11,20200305,368,394,,,,,,,,,,,
zone_11,20200306,454,427,,,,,,,,,,,
zone_11,20200307,377,247,,,,,,,,,,,
zone_11,20200308,231,212,,,,,,,,,,,
zone_11,20200309,312,405,,,,,,,,,,,
zone_11,20200310,434,391,,,,,,,,,,,
zone_11,20200311,484,399,,,,,,,,,,,
zone_11,20200312,471,400,,,,,,,,,,,
zone_11,20200313,462,412,,,,,,,,,,,
zone_11,20200314,296,235,,,,,,,,,,,
zone_11,20200315,287,153,,,,,,,,,,,
zone_11,20200316,391,455,,,,,,,,,,,
zone_11,20200317,431,385,,,,,,,,,,,
zone_11,20200318,482,350,,,,,,,,,,,
zone_11,20200319,372,347,,,,,,,,,,,
zone_11,20200320,380,411,,,,,,,,,,,
zone_11,20200321,411,244,,,,,,,,,,,
zone_11,20200322,161,149,,,,,,,,,,,
zone_11,20200323,354,474,,,,,,,,,,,
zone_11,20200324,428,418,,,,,,,,,,,
zone_11,20200325,495,468,,,,,,,,,,,
zone_11,20200326,398,374,,,,,,,,,,,
zone_11,20200327,390,451,,,,,,,,,,,
zone_11,20200328,466,253,,,,,,,,,,,
zone_11,20200329,293,151,,,,,,,,,,,
zone_11,20200330,331,503,,,,,,,,,,,
zone_11,20200331,415,470,,,,,,,,,,,
zone_11,20200401,382,443,,,,,,,,,,,
zone_11,20200402,877,452,,,,,,,,,,,
zone_11,20200403,500,376,,,,,,,,,,,
zone_11,20200404,144,122,,,,,,,,,,,
zone_11,20200405,207,139,,,,,,,,,,,
zone_11,20200406,205,184,,,,,,,,,,,
zone_11,20200407,347,470,,,,,,,,,,,
zone_11,20200408,420,478,,,,,,,,,,,
zone_11,20200409,429,437,,,,,,,,,,,
zone_11,20200410,484,479,,,,,,,,,,,
zone_11,20200411,440,281,,,,,,,,,,,
zone_11,20200412,255,167,,,,,,,,,,,
zone_11,20200413,319,490,,,,,,,,,,,
zone_11,20200414,480,520,,,,,,,,,,,
zone_11,20200415,525,519,,,,,,,,,,,
zone_11,20200416,490,478,,,,,,,,,,,
zone_11,20200417,453,463,,,,,,,,,,,
zone_11,20200418,320,265,,,,,,,,,,,
zone_11,20200419,220,169,,,,,,,,,,,
zone_11,20200420,369,435,,,,,,,,,,,
zone_11,20200421,432,493,,,,,,,,,,,
zone_11,20200422,477,418,,,,,,,,,,,
zone_11,20200423,436,458,,,,,,,,,,,
zone_11,20200424,482,495,,,,,,,,,,,
zone_11,20200425,339,219,,,,,,,,,,,
zone_11,20200426,294,343,,,,,,,,,,,
zone_11,20200427,302,414,,,,,,,,,,,
zone_11,20200428,420,460,,,,,,,,,,,
zone_11,20200429,407,451,,,,,,,,,,,
zone_11,20200430,409,298,,,,,,,,,,,
zone_11,20200501,222,105,,,,,,,,,,,
zone_11,20200502,159,153,,,,,,,,,,,
zone_11,20200503,162,143,,,,,,,,,,,
zone_11,20200504,191,174,,,,,,,,,,,
zone_11,20200505,215,221,,,,,,,,,,,
zone_11,20200506,279,482,,,,,,,,,,,
zone_11,20200507,383,478,,,,,,,,,,,
zone_11,20200508,430,525,,,,,,,,,,,
zone_11,20200509,459,441,,,,,,,,,,,
zone_11,20200510,335,170,,,,,,,,,,,
zone_11,20200511,365,452,,,,,,,,,,,
zone_11,20200512,393,436,,,,,,,,,,,
zone_11,20200513,2,4,,,,,,,,,,,
zone_11,20200514,435,493,,,,,,,,,,,
zone_11,20200515,395,475,,,,,,,,,,,
zone_11,20200516,375,275,,,,,,,,,,,
zone_11,20200517,213,241,,,,,,,,,,,
zone_11,20200518,309,447,,,,,,,,,,,
zone_11,20200519,398,565,,,,,,,,,,,
zone_11,20200520,441,488,,,,,,,,,,,
zone_11,20200521,405,471,,,,,,,,,,,
zone_11,20200522,462,484,,,,,,,,,,,
zone_11,20200523,413,296,,,,,,,,,,,
zone_11,20200524,214,208,,,,,,,,,,,
zone_11,20200525,340,432,,,,,,,,,,,
zone_11,20200526,463,497,,,,,,,,,,,
zone_11,20200527,473,494,,,,,,,,,,,
zone_11,20200528,414,457,,,,,,,,,,,
zone_11,20200529,444,475,,,,,,,,,,,
zone_11,20200530,396,301,,,,,,,,,,,
zone_11,20200531,191,177,,,,,,,,,,,
zone_11,20200601,367,461,,,,,,,,,,,
zone_11,20200602,424,500,,,,,,,,,,,
zone_11,20200603,505,433,,,,,,,,,,,
zone_11,20200604,496,430,,,,,,,,,,,
zone_11,20200605,521,425,,,,,,,,,,,
zone_11,20200606,402,239,,,,,,,,,,,
zone_11,20200607,264,216,,,,,,,,,,,
zone_11,20200608,345,512,,,,,,,,,,,
zone_11,20200609,438,481,,,,,,,,,,,
zone_11,20200610,446,457,,,,,,,,,,,
zone_11,20200611,461,468,,,,,,,,,,,
zone_11,20200612,465,379,,,,,,,,,,,
zone_11,20200613,389,224,,,,,,,,,,,
zone_11,20200614,233,195,,,,,,,,,,,
zone_11,20200615,321,442,,,,,,,,,,,
zone_11,20200616,385,475,,,,,,,,,,,
zone_11,20200617,476,500,,,,,,,,,,,
zone_11,20200618,440,443,,,,,,,,,,,
zone_11,20200619,515,475,,,,,,,,,,,
zone_11,20200620,439,293,,,,,,,,,,,
zone_11,20200621,289,262,,,,,,,,,,,
zone_11,20200622,358,472,,,,,,,,,,,
zone_11,20200623,408,536,,,,,,,,,,,
zone_11,20200624,404,456,,,,,,,,,,,
zone_11,20200625,205,111,,,,,,,,,,,
zone_11,20200626,159,139,,,,,,,,,,,
zone_11,20200627,159,225,,,,,,,,,,,
zone_11,20200628,307,470,,,,,,,,,,,
zone_11,20200629,362,433,,,,,,,,,,,
zone_11,20200630,419,436,,,,,,,,,,,
zone_11,20200701,376,478,,,,,,,,,,,
zone_11,20200702,433,497,,,,,,,,,,,
zone_11,20200703,448,434,,,,,,,,,,,
zone_11,20200704,329,278,,,,,,,,,,,
zone_11,20200705,287,173,,,,,,,,,,,
zone_11,20200706,335,466,,,,,,,,,,,
zone_11,20200707,391,444,,,,,,,,,,,
zone_11,20200708,404,466,,,,,,,,,,,
zone_11,20200709,429,454,,,,,,,,,,,
zone_11,20200710,389,442,,,,,,,,,,,
zone_11,20200711,336,230,,,,,,,,,,,
zone_11,20200712,195,158,,,,,,,,,,,
zone_11,20200713,322,456,,,,,,,,,,,
zone_11,20200714,380,432,,,,,,,,,,,
zone_11,20200715,347,389,,,,,,,,,,,
zone_11,20200716,411,427,,,,,,,,,,,
zone_11,20200717,355,464,,,,,,,,,,,
zone_11,20200718,334,232,,,,,,,,,,,
zone_11,20200719,198,151,,,,,,,,,,,
zone_11,20200720,299,489,,,,,,,,,,,
zone_11,20200721,313,392,,,,,,,,,,,
zone_11,20200722,399,432,,,,,,,,,,,
zone_11,20200723,390,451,,,,,,,,,,,
zone_11,20200724,380,413,,,,,,,,,,,
zone_11,20200725,279,218,,,,,,,,,,,
zone_11,20200726,206,167,,,,,,,,,,,
zone_11,20200727,296,399,,,,,,,,,,,
zone_11,20200728,347,402,,,,,,,,,,,
zone_11,20200729,364,419,,,,,,,,,,,
zone_11,20200730,364,400,,,,,,,,,,,
zone_11,20200731,418,409,,,,,,,,,,,
zone_11,20200801,361,246,,,,,,,,,,,
zone_11,20200802,162,156,,,,,,,,,,,
zone_11,20200803,253,450,,,,,,,,,,,
zone_11,20200804,376,427,,,,,,,,,,,
zone_11,20200805,389,422,,,,,,,,,,,
zone_11,20200806,356,398,,,,,,,,,,,
zone_11,20200807,394,458,,,,,,,,,,,
zone_11,20200808,343,264,,,,,,,,,,,
zone_11,20200809,181,145,,,,,,,,,,,
zone_11,20200810,298,517,,,,,,,,,,,
zone_11,20200811,377,431,,,,,,,,,,,
zone_11,20200812,373,484,,,,,,,,,,,
zone_11,20200813,364,452,,,,,,,,,,,
zone_11,20200814,370,397,,,,,,,,,,,
zone_11,20200815,328,265,,,,,,,,,,,
zone_11,20200816,225,206,,,,,,,,,,,
zone_11,20200817,322,464,,,,,,,,,,,
zone_11,20200818,398,464,,,,,,,,,,,
zone_11,20200819,364,427,,,,,,,,,,,
zone_11,20200820,386,464,,,,,,,,,,,
zone_11,20200821,400,429,,,,,,,,,,,
zone_11,20200822,337,239,,,,,,,,,,,
zone_11,20200823,224,192,,,,,,,,,,,
zone_11,20200824,319,469,,,,,,,,,,,
zone_11,20200825,396,393,,,,,,,,,,,
zone_11,20200826,394,440,,,,,,,,,,,
zone_11,20200827,401,451,,,,,,,,,,,
zone_11,20200828,411,444,,,,,,,,,,,
zone_11,20200829,314,256,,,,,,,,,,,
zone_11,20200830,196,185,,,,,,,,,,,
zone_11,20200831,311,470,,,,,,,,,,,
zone_12,20200301,523,209,,,,,,,,,,,
zone_12,20200302,573,286,,,,,,,,,,,
zone_12,20200303,679,253,,,,,,,,,,,
zone_12,20200304,704,326,,,,,,,,,,,
zone_12,20200305,579,317,,,,,,,,,,,
zone_12,20200306,706,258,,,,,,,,,,,
zone_12,20200307,676,241,,,,,,,,,,,
zone_12,20200308,611,251,,,,,,,,,,,
zone_12,20200309,766,342,,,,,,,,,,,
zone_12,20200310,813,287,,,,,,,,,,,
zone_12,20200311,697,298,,,,,,,,,,,
zone_12,20200312,614,308,,,,,,,,,,,
zone_12,20200313,565,326,,,,,,,,,,,
zone_12,20200314,571,217,,,,,,,,,,,
zone_12,20200315,534,195,,,,,,,,,,,
zone_12,20200316,566,280,,,,,,,,,,,
zone_12,20200317,602,333,,,,,,,,,,,
zone_12,20200318,645,295,,,,,,,,,,,
zone_12,20200319,562,264,,,,,,,,,,,
zone_12,20200320,629,311,,,,,,,,,,,
zone_12,20200321,532,209,,,,,,,,,,,
zone_12,20200322,466,191,,,,,,,,,,,
zone_12,20200323,505,311,,,,,,,,,,,
zone_12,20200324,563,348,,,,,,,,,,,
zone_12,20200325,617,412,,,,,,,,,,,
zone_12,20200326,540,279,,,,,,,,,,,
zone_12,20200327,638,346,,,,,,,,,,,
zone_12,20200328,577,201,,,,,,,,,,,
zone_12,20200329,473,186,,,,,,,,,,,
zone_12,20200330,530,356,,,,,,,,,,,
zone_12,20200331,557,334,,,,,,,,,,,
zone_12,20200401,616,312,,,,,,,,,,,
zone_12,20200402,719,504,,,,,,,,,,,
zone_12,20200403,508,337,,,,,,,,,,,
zone_12,20200404,460,177,,,,,,,,,,,
zone_12,20200405,364,147,,,,,,,,,,,
zone_12,20200406,373,166,,,,,,,,,,,
zone_12,20200407,436,306,,,,,,,,,,,
zone_12,20200408,513,333,,,,,,,,,,,
zone_12,20200409,599,406,,,,,,,,,,,
zone_12,20200410,545,362,,,,,,,,,,,
zone_12,20200411,473,187,,,,,,,,,,,
zone_12,20200412,417,155,,,,,,,,,,,
zone_12,20200413,473,334,,,,,,,,,,,
zone_12,20200414,563,338,,,,,,,,,,,
zone_12,20200415,586,339,,,,,,,,,,,
zone_12,20200416,541,386,,,,,,,,,,,
zone_12,20200417,524,350,,,,,,,,,,,
zone_12,20200418,491,211,,,,,,,,,,,
zone_12,20200419,423,263,,,,,,,,,,,
zone_12,20200420,501,424,,,,,,,,,,,
zone_12,20200421,572,425,,,,,,,,,,,
zone_12,20200422,576,360,,,,,,,,,,,
zone_12,20200423,566,360,,,,,,,,,,,
zone_12,20200424,587,357,,,,,,,,,,,
zone_12,20200425,475,223,,,,,,,,,,,
zone_12,20200426,425,332,,,,,,,,,,,
zone_12,20200427,492,318,,,,,,,,,,,
zone_12,20200428,556,364,,,,,,,,,,,
zone_12,20200429,556,350,,,,,,,,,,,
zone_12,20200430,556,343,,,,,,,,,,,
zone_12,20200501,450,146,,,,,,,,,,,
zone_12,20200502,317,151,,,,,,,,,,,
zone_12,20200503,325,135,,,,,,,,,,,
zone_12,20200504,295,135,,,,,,,,,,,
zone_12,20200505,372,182,,,,,,,,,,,
zone_12,20200506,494,352,,,,,,,,,,,
zone_12,20200507,611,381,,,,,,,,,,,
zone_12,20200508,635,409,,,,,,,,,,,
zone_12,20200509,621,411,,,,,,,,,,,
zone_12,20200510,532,207,,,,,,,,,,,
zone_12,20200511,566,379,,,,,,,,,,,
zone_12,20200512,550,446,,,,,,,,,,,
zone_12,20200514,604,383,,,,,,,,,,,
zone_12,20200515,610,386,,,,,,,,,,,
zone_12,20200516,514,194,,,,,,,,,,,
zone_12,20200517,439,235,,,,,,,,,,,
zone_12,20200518,491,364,,,,,,,,,,,
zone_12,20200519,637,405,,,,,,,,,,,
zone_12,20200520,613,373,,,,,,,,,,,
zone_12,20200521,620,351,,,,,,,,,,,
zone_12,20200522,600,364,,,,,,,,,,,
zone_12,20200523,519,234,,,,,,,,,,,
zone_12,20200524,500,214,,,,,,,,,,,
zone_12,20200525,489,392,,,,,,,,,,,
zone_12,20200526,560,337,,,,,,,,,,,
zone_12,20200527,597,397,,,,,,,,,,,
zone_12,20200528,547,355,,,,,,,,,,,
zone_12,20200529,600,387,,,,,,,,,,,
zone_12,20200530,446,189,,,,,,,,,,,
zone_12,20200531,349,183,,,,,,,,,,,
zone_12,20200601,509,345,,,,,,,,,,,
zone_12,20200602,650,358,,,,,,,,,,,
zone_12,20200603,739,380,,,,,,,,,,,
zone_12,20200604,740,379,,,,,,,,,,,
zone_12,20200605,691,386,,,,,,,,,,,
zone_12,20200606,517,222,,,,,,,,,,,
zone_12,20200607,416,215,,,,,,,,,,,
zone_12,20200608,563,362,,,,,,,,,,,
zone_12,20200609,592,376,,,,,,,,,,,
zone_12,20200610,629,392,,,,,,,,,,,
zone_12,20200611,654,420,,,,,,,,,,,
zone_12,20200612,589,412,,,,,,,,,,,
zone_12,20200613,482,237,,,,,,,,,,,
zone_12,20200614,438,221,,,,,,,,,,,
zone_12,20200615,532,410,,,,,,,,,,,
zone_12,20200616,556,344,,,,,,,,,,,
zone_12,20200617,667,430,,,,,,,,,,,
zone_12,20200618,752,362,,,,,,,,,,,
zone_12,20200619,850,417,,,,,,,,,,,
zone_12,20200620,742,269,,,,,,,,,,,
zone_12,20200621,658,259,,,,,,,,,,,
zone_12,20200622,607,371,,,,,,,,,,,
zone_12,20200623,615,395,,,,,,,,,,,
zone_12,20200624,551,380,,,,,,,,,,,
zone_12,20200625,455,165,,,,,,,,,,,
zone_12,20200626,301,210,,,,,,,,,,,
zone_12,20200627,356,182,,,,,,,,,,,
zone_12,20200628,446,356,,,,,,,,,,,
zone_12,20200629,566,341,,,,,,,,,,,
zone_12,20200630,584,389,,,,,,,,,,,
zone_12,20200701,480,396,,,,,,,,,,,
zone_12,20200702,565,410,,,,,,,,,,,
zone_12,20200703,477,352,,,,,,,,,,,
zone_12,20200704,467,239,,,,,,,,,,,
zone_12,20200705,344,166,,,,,,,,,,,
zone_12,20200706,460,376,,,,,,,,,,,
zone_12,20200707,594,406,,,,,,,,,,,
zone_12,20200708,534,375,,,,,,,,,,,
zone_12,20200709,558,341,,,,,,,,,,,
zone_12,20200710,530,376,,,,,,,,,,,
zone_12,20200711,473,194,,,,,,,,,,,
zone_12,20200712,404,159,,,,,,,,,,,
zone_12,20200713,492,386,,,,,,,,,,,
zone_12,20200714,556,363,,,,,,,,,,,
zone_12,20200715,527,385,,,,,,,,,,,
zone_12,20200716,542,336,,,,,,,,,,,
zone_12,20200717,493,363,,,,,,,,,,,
zone_12,20200718,442,183,,,,,,,,,,,
zone_12,20200719,394,192,,,,,,,,,,,
zone_12,20200720,459,345,,,,,,,,,,,
zone_12,20200721,511,368,,,,,,,,,,,
zone_12,20200722,572,382,,,,,,,,,,,
zone_12,20200723,576,381,,,,,,,,,,,
zone_12,20200724,546,356,,,,,,,,,,,
zone_12,20200725,438,171,,,,,,,,,,,
zone_12,20200726,369,135,,,,,,,,,,,
zone_12,20200727,475,323,,,,,,,,,,,
zone_12,20200728,586,319,,,,,,,,,,,
zone_12,20200729,556,348,,,,,,,,,,,
zone_12,20200730,575,297,,,,,,,,,,,
zone_12,20200731,496,307,,,,,,,,,,,
zone_12,20200801,436,194,,,,,,,,,,,
zone_12,20200802,380,200,,,,,,,,,,,
zone_12,20200803,445,324,,,,,,,,,,,
zone_12,20200804,559,394,,,,,,,,,,,
zone_12,20200805,511,340,,,,,,,,,,,
zone_12,20200806,561,242,,,,,,,,,,,
zone_12,20200807,555,355,,,,,,,,,,,
zone_12,20200808,461,180,,,,,,,,,,,
zone_12,20200809,455,152,,,,,,,,,,,
zone_12,20200810,568,353,,,,,,,,,,,
zone_12,20200811,475,331,,,,,,,,,,,
zone_12,20200812,575,356,,,,,,,,,,,
zone_12,20200813,524,338,,,,,,,,,,,
zone_12,20200814,582,315,,,,,,,,,,,
zone_12,20200815,472,177,,,,,,,,,,,
zone_12,20200816,417,175,,,,,,,,,,,
zone_12,20200817,476,332,,,,,,,,,,,
zone_12,20200818,549,369,,,,,,,,,,,
zone_12,20200819,585,364,,,,,,,,,,,
zone_12,20200820,595,365,,,,,,,,,,,
zone_12,20200821,591,347,,,,,,,,,,,
zone_12,20200822,494,209,,,,,,,,,,,
zone_12,20200823,452,176,,,,,,,,,,,
zone_12,20200824,570,381,,,,,,,,,,,
zone_12,20200825,591,316,,,,,,,,,,,
zone_12,20200826,602,395,,,,,,,,,,,
zone_12,20200827,619,357,,,,,,,,,,,
zone_12,20200828,621,348,,,,,,,,,,,
zone_12,20200829,486,224,,,,,,,,,,,
zone_12,20200830,457,184,,,,,,,,,,,
zone_12,20200831,482,349,,,,,,,,,,,
zone_13,20200301,387,244,,,,,,,,,,,
zone_13,20200302,572,389,,,,,,,,,,,
zone_13,20200303,432,344,,,,,,,,,,,
zone_13,20200304,469,348,,,,,,,,,,,
zone_13,20200305,430,296,,,,,,,,,,,
zone_13,20200306,438,317,,,,,,,,,,,
zone_13,20200307,556,252,,,,,,,,,,,
zone_13,20200308,500,188,,,,,,,,,,,
zone_13,20200309,438,314,,,,,,,,,,,
zone_13,20200310,483,240,,,,,,,,,,,
zone_13,20200311,538,262,,,,,,,,,,,
zone_13,20200312,536,250,,,,,,,,,,,
zone_13,20200313,486,300,,,,,,,,,,,
zone_13,20200314,469,205,,,,,,,,,,,
zone_13,20200315,453,204,,,,,,,,,,,
zone_13,20200316,454,271,,,,,,,,,,,
zone_13,20200317,431,297,,,,,,,,,,,
zone_13,20200318,449,255,,,,,,,,,,,
zone_13,20200319,423,225,,,,,,,,,,,
zone_13,20200320,405,295,,,,,,,,,,,
zone_13,20200321,446,189,,,,,,,,,,,
zone_13,20200322,345,176,,,,,,,,,,,
zone_13,20200323,360,314,,,,,,,,,,,
zone_13,20200324,408,267,,,,,,,,,,,
zone_13,20200325,449,207,,,,,,,,,,,
zone_13,20200326,429,215,,,,,,,,,,,
zone_13,20200327,455,264,,,,,,,,,,,
zone_13,20200328,538,190,,,,,,,,,,,
zone_13,20200329,395,148,,,,,,,,,,,
zone_13,20200330,375,243,,,,,,,,,,,
zone_13,20200331,406,258,,,,,,,,,,,
zone_13,20200401,415,240,,,,,,,,,,,
zone_13,20200402,684,344,,,,,,,,,,,
zone_13,20200403,445,241,,,,,,,,,,,
zone_13,20200404,374,141,,,,,,,,,,,
zone_13,20200405,267,155,,,,,,,,,,,
zone_13,20200406,311,167,,,,,,,,,,,
